1343810	1124	Carbonic anhydrase VII inhibitor	11060	INHIBITOR	11060	SINGLE PROTEIN	Carbonic anhydrase VII	Homo sapiens	CHEMBL2326	1124	CHEMBL19
1344179	674715	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674715	CHEMBL1200764
1343247	1927030	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	1927030	CHEMBL3545181
1344980	675716	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	675716	CHEMBL1201765
1343371	674424	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674424	CHEMBL1200473
1343937	195974	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	195974	CHEMBL1184
1343881	892	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	892	CHEMBL14
1343853	14406	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	14406	CHEMBL550
1344828	674281	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674281	CHEMBL1200330
1343806	1449190	Muscarinic acetylcholine receptor M3 agonist	219	AGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	1449190	CHEMBL2218917
1343921	674901	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674901	CHEMBL1200950
1344831	1406675	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	1406675	CHEMBL2134724
1344460	674975	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674975	CHEMBL1201024
1344417	229058	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	229058	CHEMBL1231
1343474	170395	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	170395	CHEMBL1133
1344265	674842	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674842	CHEMBL1200891
1343958	674978	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674978	CHEMBL1201027
1343107	674298	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	674298	CHEMBL1200347
1344421	1594639	Muscarinic acetylcholine receptor M3 antagonist	219	ANTAGONIST	219	SINGLE PROTEIN	Muscarinic acetylcholine receptor M3	Homo sapiens	CHEMBL245	1594639	CHEMBL3084748
1344312	674463	DNA topoisomerase I inhibitor	62	INHIBITOR	62	SINGLE PROTEIN	DNA topoisomerase I	Homo sapiens	CHEMBL1781	674463	CHEMBL1200512
1344993	675418	Vascular endothelial growth factor A antagonist	187	ANTAGONIST	187	SINGLE PROTEIN	Vascular endothelial growth factor A	Homo sapiens	CHEMBL1783	675418	CHEMBL1201421
1390835	675776	Vascular endothelial growth factor A inhibitor	187	INHIBITOR	187	SINGLE PROTEIN	Vascular endothelial growth factor A	Homo sapiens	CHEMBL1783	675776	CHEMBL1201825
1434775	1121853	Vascular endothelial growth factor A inhibitor	187	INHIBITOR	187	SINGLE PROTEIN	Vascular endothelial growth factor A	Homo sapiens	CHEMBL1783	1121853	CHEMBL1742982
1344998	675483	Vascular endothelial growth factor A inhibitor	187	INHIBITOR	187	SINGLE PROTEIN	Vascular endothelial growth factor A	Homo sapiens	CHEMBL1783	675483	CHEMBL1201583
1343494	675815	Glucagon-like peptide 1 receptor agonist	11758	AGONIST	11758	SINGLE PROTEIN	Glucagon-like peptide 1 receptor	Homo sapiens	CHEMBL1784	675815	CHEMBL1201866
1344847	390990	Glucagon-like peptide 1 receptor agonist	11758	AGONIST	11758	SINGLE PROTEIN	Glucagon-like peptide 1 receptor	Homo sapiens	CHEMBL1784	390990	CHEMBL414357
1343760	674777	Inositol-1(or 4)-monophosphatase 1 inhibitor	111	INHIBITOR	111	SINGLE PROTEIN	Inositol-1(or 4)-monophosphatase 1	Homo sapiens	CHEMBL1786	674777	CHEMBL1200826
1343236	1376008	Inositol-1(or 4)-monophosphatase 1 inhibitor	111	INHIBITOR	111	SINGLE PROTEIN	Inositol-1(or 4)-monophosphatase 1	Homo sapiens	CHEMBL1786	1376008	CHEMBL2103738
1343137	675409	Vasopressin V2 receptor agonist	112	AGONIST	112	SINGLE PROTEIN	Vasopressin V2 receptor	Homo sapiens	CHEMBL1790	675409	CHEMBL1201528
1344266	227437	Vasopressin V2 receptor antagonist	112	ANTAGONIST	112	SINGLE PROTEIN	Vasopressin V2 receptor	Homo sapiens	CHEMBL1790	227437	CHEMBL344159
1343462	675059	Vasopressin V2 receptor antagonist	112	ANTAGONIST	112	SINGLE PROTEIN	Vasopressin V2 receptor	Homo sapiens	CHEMBL1790	675059	CHEMBL1201108
1725024	1592399	Somatostatin receptor 5 agonist	11265	AGONIST	11265	SINGLE PROTEIN	Somatostatin receptor 5	Homo sapiens	CHEMBL1792	1592399	CHEMBL3039588
1343995	675135	Somatostatin receptor 5 agonist	11265	AGONIST	11265	SINGLE PROTEIN	Somatostatin receptor 5	Homo sapiens	CHEMBL1792	675135	CHEMBL1201184
1344772	500007	Parathyroid hormone receptor agonist	160	AGONIST	160	SINGLE PROTEIN	Parathyroid hormone receptor	Homo sapiens	CHEMBL1793	500007	CHEMBL525610
1344722	675370	Parathyroid hormone receptor agonist	160	AGONIST	160	SINGLE PROTEIN	Parathyroid hormone receptor	Homo sapiens	CHEMBL1793	675370	CHEMBL1201549
1344246	293438	Gastric lipase inhibitor	10073	INHIBITOR	10073	SINGLE PROTEIN	Gastric lipase	Homo sapiens	CHEMBL1796	293438	CHEMBL175247
1344271	21523	Cysteinyl leukotriene receptor 1 antagonist	179	ANTAGONIST	179	SINGLE PROTEIN	Cysteinyl leukotriene receptor 1	Homo sapiens	CHEMBL1798	21523	CHEMBL603
1343358	674632	Cysteinyl leukotriene receptor 1 antagonist	179	ANTAGONIST	179	SINGLE PROTEIN	Cysteinyl leukotriene receptor 1	Homo sapiens	CHEMBL1798	674632	CHEMBL1200681
1344477	675525	Thrombin inhibitor	11	INHIBITOR	11	SINGLE PROTEIN	Thrombin	Homo sapiens	CHEMBL204	675525	CHEMBL1201662
1343618	1376019	Thrombin inhibitor	11	INHIBITOR	11	SINGLE PROTEIN	Thrombin	Homo sapiens	CHEMBL204	1376019	CHEMBL2103749
1343745	675435	Thrombin inhibitor	11	INHIBITOR	11	SINGLE PROTEIN	Thrombin	Homo sapiens	CHEMBL204	675435	CHEMBL1201666
1344521	1038352	Thrombin inhibitor	11	INHIBITOR	11	SINGLE PROTEIN	Thrombin	Homo sapiens	CHEMBL204	1038352	CHEMBL1615369
1344401	188815	Thrombin inhibitor	11	INHIBITOR	11	SINGLE PROTEIN	Thrombin	Homo sapiens	CHEMBL204	188815	CHEMBL1166
1878335	1381057	Plasminogen activator	12	ACTIVATOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	1381057	CHEMBL2108791
1878334	1380413	Plasminogen activator	12	ACTIVATOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	1380413	CHEMBL2108147
1878321	1380151	Plasminogen activator	12	ACTIVATOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	1380151	CHEMBL2107885
1344191	675518	Plasminogen activator	12	ACTIVATOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	675518	CHEMBL1201420
1344651	675554	Plasminogen inhibitor	12	INHIBITOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	675554	CHEMBL1201619
1344218	675431	Plasminogen activator	12	ACTIVATOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	675431	CHEMBL1201593
1344675	73547	Plasminogen inhibitor	12	INHIBITOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	73547	CHEMBL877
1344137	127755	Plasminogen inhibitor	12	INHIBITOR	12	SINGLE PROTEIN	Plasminogen	Homo sapiens	CHEMBL1801	127755	CHEMBL1046
1343111	366278	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	366278	CHEMBL220491
1344698	675113	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	675113	CHEMBL1201162
1343255	1085	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	1085	CHEMBL17
1343810	1124	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	1124	CHEMBL19
1344546	366279	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	366279	CHEMBL220492
1344903	1125	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	1125	CHEMBL20
1344649	674765	Carbonic anhydrase II inhibitor	15	INHIBITOR	15	SINGLE PROTEIN	Carbonic anhydrase II	Homo sapiens	CHEMBL205	674765	CHEMBL1200814
1725024	1592399	Somatostatin receptor 2 agonist	117	AGONIST	117	SINGLE PROTEIN	Somatostatin receptor 2	Homo sapiens	CHEMBL1804	1592399	CHEMBL3039588
1343995	675135	Somatostatin receptor 2 agonist	117	AGONIST	117	SINGLE PROTEIN	Somatostatin receptor 2	Homo sapiens	CHEMBL1804	675135	CHEMBL1201184
1343222	674954	Serotonin 1f (5-HT1f) receptor agonist	279	AGONIST	279	SINGLE PROTEIN	Serotonin 1f (5-HT1f) receptor	Homo sapiens	CHEMBL1805	674954	CHEMBL1201003
1344206	674472	Serotonin 1f (5-HT1f) receptor agonist	279	AGONIST	279	SINGLE PROTEIN	Serotonin 1f (5-HT1f) receptor	Homo sapiens	CHEMBL1805	674472	CHEMBL1200521
1343568	674596	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	674596	CHEMBL1200645
1343685	674426	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	674426	CHEMBL1200475
1343998	446279	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	446279	CHEMBL1563
1344690	462435	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	462435	CHEMBL359744
1343508	840903	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	840903	CHEMBL1417019
1343788	624185	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	624185	CHEMBL1096885
1344229	674927	DNA topoisomerase II alpha inhibitor	63	INHIBITOR	63	SINGLE PROTEIN	DNA topoisomerase II alpha	Homo sapiens	CHEMBL1806	674927	CHEMBL1200976
1343398	674962	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674962	CHEMBL1201011
1344427	421317	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	421317	CHEMBL1519
1343213	674485	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674485	CHEMBL1200534
1344299	674648	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674648	CHEMBL1200697
1343174	189203	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	189203	CHEMBL1168
1343900	1592407	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	1592407	CHEMBL3039596
1344171	544432	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	544432	CHEMBL1694
1344353	444750	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	444750	CHEMBL1560
1343177	674294	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674294	CHEMBL1200343
1343074	1110310	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	1110310	CHEMBL1729579
1344813	674610	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674610	CHEMBL1200659
1344379	674782	Angiotensin-converting enzyme inhibitor	69	INHIBITOR	69	SINGLE PROTEIN	Angiotensin-converting enzyme	Homo sapiens	CHEMBL1808	674782	CHEMBL1200831
1343239	400344	Thyrotropin-releasing hormone receptor agonist	260	AGONIST	260	SINGLE PROTEIN	Thyrotropin-releasing hormone receptor	Homo sapiens	CHEMBL1810	400344	CHEMBL1472
1343086	8130	Prostanoid EP1 receptor agonist	261	AGONIST	261	SINGLE PROTEIN	Prostanoid EP1 receptor	Homo sapiens	CHEMBL1811	8130	CHEMBL495
1344960	11305	Histone deacetylase 1 inhibitor	12697	INHIBITOR	12697	SINGLE PROTEIN	Histone deacetylase 1	Homo sapiens	CHEMBL325	11305	CHEMBL98
1344246	293438	Pancreatic lipase inhibitor	77	INHIBITOR	77	SINGLE PROTEIN	Pancreatic lipase	Homo sapiens	CHEMBL1812	293438	CHEMBL175247
1583662	1285395	Erythropoietin receptor agonist	201	AGONIST	201	SINGLE PROTEIN	Erythropoietin receptor	Homo sapiens	CHEMBL1817	1285395	CHEMBL1963684
1344696	675361	Erythropoietin receptor agonist	201	AGONIST	201	SINGLE PROTEIN	Erythropoietin receptor	Homo sapiens	CHEMBL1817	675361	CHEMBL1201565
1344443	675493	Erythropoietin receptor agonist	201	AGONIST	201	SINGLE PROTEIN	Erythropoietin receptor	Homo sapiens	CHEMBL1817	675493	CHEMBL1201566
1344162	485738	Inosine-5'-monophosphate dehydrogenase 1 inhibitor	84	INHIBITOR	84	SINGLE PROTEIN	Inosine-5'-monophosphate dehydrogenase 1	Homo sapiens	CHEMBL1822	485738	CHEMBL1643
1343415	675581	Receptor protein-tyrosine kinase erbB-2 inhibitor	188	INHIBITOR	188	SINGLE PROTEIN	Receptor protein-tyrosine kinase erbB-2	Homo sapiens	CHEMBL1824	675581	CHEMBL1201585
1630655	1328912	Receptor protein-tyrosine kinase erbB-2 inhibitor	188	INHIBITOR	188	SINGLE PROTEIN	Receptor protein-tyrosine kinase erbB-2	Homo sapiens	CHEMBL1824	1328912	CHEMBL2007641
1763637	1121953	Receptor protein-tyrosine kinase erbB-2 inhibitor	188	INHIBITOR	188	SINGLE PROTEIN	Receptor protein-tyrosine kinase erbB-2	Homo sapiens	CHEMBL1824	1121953	CHEMBL1743082
1343218	675130	Receptor protein-tyrosine kinase erbB-2 inhibitor	188	INHIBITOR	188	SINGLE PROTEIN	Receptor protein-tyrosine kinase erbB-2	Homo sapiens	CHEMBL1824	675130	CHEMBL1201179
1344819	675544	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	675544	CHEMBL1201659
1343949	1093813	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	1093813	CHEMBL1713082
1344514	674442	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674442	CHEMBL1200491
1343370	674448	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674448	CHEMBL1200497
1344469	674569	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674569	CHEMBL1200618
1343997	550917	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	550917	CHEMBL1716
1343663	1926757	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	1926757	CHEMBL3544908
1344352	674589	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674589	CHEMBL1200638
1344806	674701	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674701	CHEMBL1200750
1344644	674760	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674760	CHEMBL1200809
1343557	674912	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674912	CHEMBL1200961
1344838	674957	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674957	CHEMBL1201006
1344862	675064	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	675064	CHEMBL1201113
1344362	551224	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	551224	CHEMBL1719
1343062	674483	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674483	CHEMBL1200532
1344419	674878	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674878	CHEMBL1200927
1344113	110803	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	110803	CHEMBL998
1344818	496910	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	496910	CHEMBL1659
1344318	674746	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674746	CHEMBL1200795
1344957	699453	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	699453	CHEMBL1237102
1343875	674918	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674918	CHEMBL1200967
1344803	675019	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	675019	CHEMBL1201068
1343357	674541	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674541	CHEMBL1200590
1343059	674752	Histamine H1 receptor agonist	127	AGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674752	CHEMBL1200801
1344832	674925	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674925	CHEMBL1200974
1344408	675698	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	675698	CHEMBL1201747
1343681	226880	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	226880	CHEMBL1224
1343963	674401	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674401	CHEMBL1200450
1344404	674720	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674720	CHEMBL1200769
1343579	674958	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674958	CHEMBL1201007
1343489	191342	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	191342	CHEMBL1172
1343968	468199	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	468199	CHEMBL1620
1344646	490981	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	490981	CHEMBL1653
1343433	674343	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674343	CHEMBL1200392
1344910	674397	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674397	CHEMBL1200446
1343582	674501	Histamine H1 receptor antagonist	127	ANTAGONIST	127	SINGLE PROTEIN	Histamine H1 receptor	Homo sapiens	CHEMBL231	674501	CHEMBL1200550
